Date,AAPL,AMZN,MSFT,SPY,TSLA
2023-02-15,153.40367126464844,101.16000366210938,264.18359375,400.22705078125,214.24000549316406
2023-02-16,151.8037872314453,98.1500015258789,257.15032958984375,394.71636962890625,202.0399932861328
2023-02-17,150.65817260742188,97.19999694824219,253.1383056640625,393.7303161621094,208.30999755859375
2023-02-21,146.63864135742188,94.58000183105469,247.85108947753906,385.8316955566406,197.3699951171875
2023-02-22,147.0632781982422,95.79000091552734,246.7132110595703,385.2999572753906,200.86000061035156
2023-02-23,147.5471954345703,95.81999969482422,249.91104125976562,387.3495788574219,202.07000732421875
2023-02-24,144.8905792236328,93.5,244.46690368652344,383.211669921875,196.8800048828125
2023-02-27,146.08560180664062,93.76000213623047,245.38897705078125,384.51690673828125,207.6300048828125
2023-02-28,145.58189392089844,94.2300033569336,244.66307067871094,383.09576416015625,205.7100067138672
2023-03-01,143.5079345703125,92.16999816894531,241.5731658935547,381.6262512207031,202.77000427246094
2023-03-02,144.1004638671875,92.12999725341797,246.3208465576172,384.5942687988281,190.89999389648438
2023-03-03,149.1570281982422,94.9000015258789,250.42108154296875,390.76220703125,197.7899932861328
2023-03-06,151.9222869873047,93.75,251.97100830078125,391.0329284667969,193.80999755859375
2023-03-07,149.71994018554688,93.55000305175781,249.30284118652344,385.0389404296875,187.7100067138672
2023-03-08,150.9741973876953,93.91999816894531,248.8614501953125,385.6673583984375,182.0
2023-03-09,148.72247314453125,92.25,247.5077667236328,378.5518798828125,172.9199981689453
2023-03-10,146.6583709716797,90.7300033569336,243.84890747070312,373.0895690917969,173.44000244140625
2023-03-13,148.60394287109375,92.43000030517578,249.07723999023438,372.5578308105469,174.47999572753906
2023-03-14,150.6976776123047,94.87999725341797,255.81625366210938,378.7162170410156,183.25999450683594
2023-03-15,151.0926971435547,96.19999694824219,260.3775634765625,376.3476257324219,180.4499969482422
2023-03-16,153.917236328125,100.04000091552734,270.9323425292969,382.95068359375,184.1300048828125
2023-03-17,153.07778930664062,98.94999694824219,274.1007080078125,378.47296142578125,180.1300048828125
2023-03-20,155.44801330566406,97.70999908447266,267.0380859375,382.1122741699219,183.25
2023-03-21,157.30470275878906,100.61000061035156,268.55841064453125,387.12957763671875,197.5800018310547
2023-03-22,155.8726806640625,98.69999694824219,267.0968933105469,380.5304260253906,191.14999389648438
2023-03-23,156.95899963378906,98.70999908447266,272.3644714355469,381.55908203125,192.22000122070312
2023-03-24,158.2626495361328,98.12999725341797,275.2189636230469,384.0628662109375,190.41000366210938
2023-03-27,156.3170928955078,98.04000091552734,271.10888671875,384.7810363769531,191.80999755859375
2023-03-28,155.69488525390625,97.23999786376953,269.9808654785156,383.9173278808594,189.19000244140625
2023-03-29,158.7762451171875,100.25,275.16015625,389.4975280761719,193.8800048828125
2023-03-30,160.3465118408203,102.0,278.6325988769531,391.7781066894531,195.27999877929688
2023-03-31,162.8550262451172,103.29000091552734,282.801513671875,397.3000793457031,207.4600067138672
2023-04-03,164.10926818847656,102.41000366210938,281.7519226074219,398.81402587890625,194.77000427246094
2023-04-04,163.575927734375,103.94999694824219,281.7029113769531,396.60137939453125,192.5800018310547
2023-04-05,161.7291259765625,101.0999984741211,278.91705322265625,395.56292724609375,185.52000427246094
2023-04-06,162.6179962158203,102.05999755859375,286.0386047363281,397.10595703125,185.05999755859375
2023-04-10,160.02056884765625,102.16999816894531,283.8707580566406,397.5135192871094,184.50999450683594
2023-04-11,158.8058624267578,99.91999816894531,277.43585205078125,397.6203308105469,186.7899932861328
2023-04-12,158.11453247070312,97.83000183105469,278.08331298828125,395.9996337890625,180.5399932861328
2023-04-13,163.50680541992188,102.4000015258789,284.31219482421875,401.2596130371094,185.89999389648438
2023-04-14,163.16114807128906,102.51000213623047,280.6827392578125,400.2793884277344,185.0
2023-04-17,163.180908203125,102.73999786376953,283.2920227050781,401.7156677246094,187.0399932861328
2023-04-18,164.4055633544922,102.30000305175781,282.8702392578125,401.9776916503906,184.30999755859375
2023-04-19,165.55116271972656,104.30000305175781,282.94866943359375,401.9097900390625,180.58999633789062
2023-04-20,164.5832977294922,103.80999755859375,280.6533203125,399.716552734375,162.99000549316406
2023-04-21,162.9735107421875,106.95999908447266,280.3099670410156,400.027099609375,165.0800018310547
2023-04-24,163.2796630859375,106.20999908447266,276.3960876464844,400.4443664550781,162.5500030517578
2023-04-25,161.73902893066406,102.56999969482422,270.1672058105469,394.08782958984375,160.6699981689453
2023-04-26,161.7291259765625,104.9800033569336,289.7366943359375,392.4186096191406,153.75
2023-04-27,166.3214874267578,109.81999969482422,299.0163269042969,400.23089599609375,160.19000244140625
2023-04-28,167.57569885253906,105.44999694824219,301.39996337890625,403.64697265625,164.30999755859375
2023-05-01,167.48683166503906,102.05000305175781,299.7323303222656,403.2393798828125,161.8300018310547
2023-05-02,166.4498748779297,103.62999725341797,299.5851745605469,398.707275390625,160.30999755859375
2023-05-03,165.37338256835938,103.6500015258789,298.5945129394531,395.9704895019531,160.61000061035156
2023-05-04,163.73394775390625,104.0,299.5851745605469,393.1659240722656,161.1999969482422
2023-05-05,171.41749572753906,105.66000366210938,304.7252502441406,400.4443664550781,170.05999755859375
2023-05-08,171.34832763671875,105.83000183105469,302.76348876953125,400.5511169433594,171.7899932861328
2023-05-09,169.63980102539062,106.62000274658203,301.1449279785156,398.7945861816406,169.14999389648438
2023-05-10,171.40760803222656,110.19000244140625,306.35357666015625,400.6579284667969,168.5399932861328
2023-05-11,171.59524536132812,112.18000030517578,304.1955871582031,399.9591064453125,172.0800018310547
2023-05-12,170.66561889648438,110.26000213623047,303.0773620605469,399.43505859375,167.97999572753906
2023-05-15,170.17112731933594,111.19999694824219,303.5579833984375,400.81317138671875,166.35000610351562
2023-05-16,170.17112731933594,113.4000015258789,305.79449462890625,398.13470458984375,166.52000427246094
2023-05-17,170.78431701660156,115.5,308.6847229003906,402.9676818847656,173.86000061035156
2023-05-18,173.11825561523438,118.1500015258789,313.1282043457031,406.8494873046875,176.88999938964844
2023-05-19,173.22702026367188,116.25,312.9512939453125,406.25750732421875,180.13999938964844
2023-05-22,172.27764892578125,115.01000213623047,315.74322509765625,406.4224853515625,188.8699951171875
2023-05-23,169.666748046875,114.98999786376953,309.92340087890625,401.86126708984375,185.77000427246094
2023-05-24,169.94366455078125,116.75,308.5372619628906,398.94989013671875,182.89999389648438
2023-05-25,171.0810089111328,115.0,320.40301513671875,402.40472412109375,184.47000122070312
2023-05-26,173.4940643310547,120.11000061035156,327.2550048828125,407.61614990234375,193.1699981689453
2023-05-30,175.34339904785156,121.66000366210938,325.6033935546875,407.7713928222656,201.16000366210938
2023-05-31,175.2939910888672,120.58000183105469,322.8311462402344,405.51025390625,203.92999267578125
2023-06-01,178.10263061523438,122.7699966430664,326.9502258300781,409.363037109375,207.52000427246094
2023-06-02,178.95315551757812,124.25,329.72247314453125,415.2828369140625,213.97000122070312
2023-06-05,177.59825134277344,125.30000305175781,330.25335693359375,414.4870910644531,217.61000061035156
2023-06-06,177.2323455810547,126.61000061035156,328.0316162109375,415.38958740234375,221.30999755859375
2023-06-07,175.85768127441406,121.2300033569336,317.9059143066406,413.9532775878906,224.57000732421875
2023-06-08,178.5773468017578,124.25,319.754150390625,416.4571533203125,234.86000061035156
2023-06-09,178.96302795410156,123.43000030517578,321.2582092285156,417.204345703125,244.39999389648438
2023-06-12,181.76177978515625,126.56999969482422,326.2325744628906,420.9892272949219,249.8300018310547
2023-06-13,181.28709411621094,126.66000366210938,328.63128662109375,423.7647705078125,258.7099914550781
2023-06-14,181.92002868652344,126.41999816894531,331.629638671875,424.2693786621094,256.7900085449219
2023-06-15,183.9573211669922,127.11000061035156,342.20751953125,429.529296875,255.89999389648438
2023-06-16,182.87933349609375,125.48999786376953,336.53515625,428.0662536621094,260.5400085449219
2023-06-20,182.96832275390625,125.77999877929688,332.3276062011719,425.8453674316406,274.45001220703125
2023-06-21,181.92991638183594,124.83000183105469,327.9136047363281,423.6634521484375,259.4599914550781
2023-06-22,184.93638610839844,130.14999389648438,333.9595642089844,425.1927795410156,264.6099853515625
2023-06-23,184.61988830566406,129.3300018310547,329.3489074707031,421.9783020019531,256.6000061035156
2023-06-26,183.22547912597656,127.33000183105469,323.03759765625,420.254150390625,241.0500030517578
2023-06-27,185.9846954345703,129.17999267578125,328.90655517578125,424.861572265625,250.2100067138672
2023-06-28,187.16156005859375,129.0399932861328,330.16485595703125,425.07586669921875,256.239990234375
2023-06-29,187.49778747558594,127.9000015258789,329.3783874511719,426.75128173828125,257.5
2023-06-30,191.82945251464844,130.36000061035156,334.7754821777344,431.7872009277344,261.7699890136719
